tios_groupid,group_name,base,cow_id1,Education_count,Health_count,Security_count,Financial_count,Disaster_count,PublicServices_count,Religious_count,Total_Service_count,Religious,PublicServices,NatDisaster,FinancialJobsWelfareSubsidies,SecurityJustice,HealthEmergency,EducationYouthRecreation,service_coverage,PctEducationYouthRecreation,pctHealthEmergency,pctFinancialJobsWelfareSubsidies,pctSecurityJustice,pctNatDisaster,pctPublicServices,pctReligious,pctMadrassas,pctTunnels,pctUncertain,service_involvement,top_services,logtotal,logservice_coverage,Total_Service_Normalized,Education_Normalized,Health_Normalized,Security_Normalized,Financial_Normalized,Disaster_Normalized,Public_Normalized,Religious_Normalized,Total_Service_Rank,Total_Service_Percentile,Education_count_rank,Education_count_percentile,Health_count_rank,Health_count_percentile,Security_count_rank,Security_count_percentile,Financial_count_rank,Financial_count_percentile,Disaster_count_rank,Disaster_count_percentile,PublicServices_count_rank,PublicServices_count_percentile,Religious_count_rank,Religious_count_percentile,Total_Service_count_rank,Total_Service_count_percentile,PC_TotalServiceCount,RANK_PC_TSC,Norm_RANK_PC_TSC,PC_Education_count,RANK_PC_Education_count,Norm_RANK_PC_Education_count,PC_Health_count,RANK_PC_Health_count,Norm_RANK_PC_Health_count,PC_Security_count,PC_Financial_count,RANK_PC_Financial_count,Norm_RANK_PC_Financial_count,PC_Disaster_count,RANK_PC_Disaster_count,Norm_RANK_PC_Disaster_count,PC_PublicServices_count,RANK_PC_PublicServices_count,Norm_RANK_PC_PublicServ_count,PC_Religious_count,RANK_PC_Religious_count,Norm_RANK_PC_Religious_count,RANK_PC_Security_count,Norm_RANK_PC_Security_count,TotalNewsCoverage,year
398,Kurdistan Workers' Party (PKK),Turkey,640,265,428,220,1073,44,2261,232,5348,1,1,1,1,1,1,1,10,.049551234,.08002992,.20063575,.041136872,.0082273744,.42277488,.043380704,.013462977,.0026178011,.13818249,167.125,1,13.604937,2.3025851,.20864545,.038173437,.11758242,.05289733,.45008388,.011966277,.30006635,.059979316,290,.26395938,296.5,.24746193,359,.08883249,283,.28172588,370,.060913704,253,.35786802,321,.18527919,309,.21573605,290,.26395938,.47245109,288,.73096448,.24563876,294.5,.74746192,.68374974,357,.90609139,.68374974,1.1352575,368,.93401015,.075475581,251,.63705581,.53288519,319,.8096447,.34518674,307,.7791878,283,.71827412,810119,32
331,Jewish Defense League (JDL),United States,2,1978,85,227,259,294,1913,241,5963,1,1,1,1,1,1,1,9,.33171222,.01425457,.043434512,.038068086,.049304042,.32081166,.040415898,0,.001006205,.16099279,283.95239,1,13.35177,2.1972246,.2326389,.28493229,.023351649,.054580428,.10864094,.079956487,.25388187,.062306102,309,.21573605,390,.010152284,250.5,.3642132,284,.27918783,292,.25888324,354.5,.10025381,300,.23857868,312,.20812182,309,.21573605,.5267812,307,.7791878,1.8334848,388,.98477155,.13579142,248.5,.63071066,.13579142,.27402768,290,.73604059,.50431412,352.5,.89467007,.45086661,298,.75634515,.35857758,310,.78680205,284,.7208122,628927,21
69,Moro National Liberation Front (MNLF),Philippines,840,1098,172,228,480,1527,1874,221,6639,1,1,1,1,1,1,1,10,.16538635,.025907516,.072300047,.03434252,.23000452,.28227141,.033288147,.0003012502,.0003012502,.15589698,195.26471,1,13.708548,2.3025851,.25901216,.15816768,.047252748,.054820869,.20134228,.41528419,.24870604,.05713547,331,.15989847,370,.060913704,305.5,.22461928,285,.27664974,330,.16243654,387,.017766498,298.5,.24238579,308,.21827412,331,.15989847,.58650017,329,.83502537,1.0177786,368,.93401015,.27477795,303.5,.77030456,.27477795,.50785053,328,.83248729,2.6193457,385,.97715735,.44167489,296.5,.75253808,.32882011,306,.77664977,285,.72335023,898559,34
114,Popular Front for the Liberation of Palestine -- General Command (PFLP-GC),"Lebanon, Syria",660,192,423,231,696,50,3097,787,6268,1,1,1,1,1,1,1,10,.030631781,.067485638,.1110402,.036853861,.0079770265,.49409699,.12555839,.0059029995,.0030312699,.11742183,164.94737,1,13.810485,2.3025851,.24453808,.027657736,.11620879,.055542197,.29194632,.013598042,.41101527,.20346433,317,.19543147,271,.31218275,358,.09137056,286,.27411169,349,.1142132,264.5,.32868022,352,.10659899,376.5,.044416245,317,.19543147,.55372542,315,.79949236,.17797223,269,.68274111,.67576206,356,.90355331,.67576206,.73638326,347,.88071066,.085767709,262.5,.66624367,.72991842,350,.88832486,1.1709567,374.5,.95050764,286,.72588831,994987,38
336,Kurdish Democratic Party,Iraq,645,1495,128,233,206,746,1765,377,5532,1,1,1,1,1,1,1,10,.27024585,.023138106,.03723789,.042118583,.13485177,.31905279,.068148948,.00072306581,.00072306581,.10375994,117.70213,1,13.828543,2.3025851,.21582396,.2153558,.035164837,.056023084,.086409397,.20288278,.23424022,.097466394,295,.25126904,384,.02538071,279.5,.29060915,287,.2715736,282,.28426397,379,.038071066,293,.25634518,345.5,.12309644,295,.25126904,.48870596,293,.74365485,1.3857733,382,.96954316,.20448591,277.5,.70431471,.20448591,.21795252,280,.71065992,1.2796541,377,.95685279,.41598514,291,.73857868,.5609284,343.5,.87182742,287,.7284264,1013117,47
66,Tanzim,"Israel, West Bank/Gaza",666,2035,353,235,240,698,2607,987,8277,1,1,1,1,1,1,1,9,.24586202,.042648304,.028996013,.028391929,.084330074,.31496918,.1192461,0,.00024163345,.13531473,636.69232,1,13.829024,2.1972246,.32291666,.29314318,.096978024,.056503966,.10067114,.18982866,.34598541,.25517064,359,.08883249,392,.005076142,353.5,.10279188,288,.26903552,287,.2715736,378,.040609136,336,.14720812,383,.027918782,359,.08883249,.73120379,357,.90609139,1.8863202,390,.98984772,.56393379,351.5,.89213198,.56393379,.25392526,285,.72335023,1.1973172,376,.95431471,.61443245,334,.84771574,1.4685315,381,.96700507,288,.73096448,1013605,13
149,Macheteros,Puerto Rico,2,92,180,238,271,34,542,18,1754,1,1,1,1,1,1,1,9,.05245154,.10262258,.15450399,.13568985,.019384265,.30900797,.010262257,0,.0051311287,.21094641,62.642857,1,12.468856,2.1972246,.068430088,.013252665,.04945055,.057225294,.1136745,.0092466688,.07193099,.0046535679,230,.41624364,217,.44923857,311,.21065989,289.5,.26522842,295,.25126904,239.5,.39213198,225,.42893401,175,.55583757,230,.41624364,.15495124,228,.57868022,.085278362,215,.54568529,.28755832,309,.78426397,.28755832,.28672394,293,.74365485,.058322042,237.5,.60279191,.12774162,223,.56598985,.026781728,174,.44162437,289.5,.73477155,260109,28
3,African National Congress (ANC),South Africa,560,198,600,238,1170,42,1613,209,4749,1,1,1,1,1,1,1,10,.041692987,.12634239,.24636766,.050115813,.0088439668,.33965045,.044009265,.015161087,.0065276902,.12128869,158.3,1,13.305197,2.3025851,.18527621,.028522039,.16483517,.057225294,.4907718,.011422355,.21406768,.054033093,280,.28934011,273,.30710658,368,.065989845,289.5,.26522842,378,.040609136,250,.36548224,289,.26649746,304,.2284264,280,.28934011,.41953444,278,.70558375,.18353386,271,.68781728,.95852768,366,.92893404,.95852768,1.2378856,376,.95431471,.072044872,248,.62944162,.38016093,287,.7284264,.31096563,302,.76649743,289.5,.73477155,600307,30
395,Kahane Chai,"Israel, West Bank/Gaza",666,184,1021,243,642,27,3062,253,6677,1,1,1,1,1,1,1,10,.027557286,.15291299,.096150964,.03639359,.0040437323,.4585892,.037891269,.017073536,.013029804,.15635765,417.3125,1,13.556028,2.3025851,.26049471,.026505331,.28049451,.058427505,.26929531,.0073429425,.40637028,.065408483,334,.15228426,267.5,.32106599,382,.030456852,291,.26142132,339.5,.13832487,224.5,.43020305,351,.10913706,316,.19796954,334,.15228426,.58985716,332,.84263957,.17055672,265.5,.67385787,1.6310947,380,.96446699,1.6310947,.67925006,337.5,.85659897,.04631456,222.5,.56472081,.72166944,349,.88578683,.37643209,314,.79695433,291,.73857868,771451,16
104,Jaish-e-Mohammad (JeM),"Kashmir, Pakistan",770,270,1290,245,642,151,2281,100,6102,1,1,1,1,1,1,1,10,.044247787,.2114061,.10521141,.040150769,.024745984,.37381187,.01638807,.0054080631,.015896427,.16273353,1017,1,13.667003,2.3025851,.2380618,.038893692,.3543956,.058908392,.26929531,.041066088,.30272064,.025853153,312,.20812182,298,.24365482,389,.012690355,292,.25888324,339.5,.13832487,325,.17512691,323,.18020305,266,.32487309,312,.20812182,.53906071,310,.78680205,.25027344,296,.75126904,2.0608346,387,.98223352,2.0608346,.67925006,337.5,.85659897,.25901848,323,.81979698,.53759891,321,.81472081,.14878738,264,.67005074,292,.74111676,861993,6
80,Moro Islamic Liberation Front (MILF),Philippines,840,800,88,249,204,2064,1393,265,6358,1,1,1,1,1,1,1,9,.12582573,.013840831,.03208556,.039163258,.32463038,.21909405,.041679773,.00015728216,0,.20352311,227.07143,1,13.604845,2.1972246,.24804932,.11524057,.024175825,.059870161,.085570469,.56132716,.1848706,.06851086,320,.18781726,359.5,.087563455,253,.35786802,293.5,.25507614,281,.28680202,391,.007614213,280,.28934011,318,.1928934,320,.18781726,.56167614,318,.80710661,.74155098,357.5,.90736043,.14058407,251,.63705581,.14058407,.21583647,279,.70812184,3.5404909,389,.98730963,.32831007,278,.70558375,.39428657,316,.80203044,293.5,.74492383,810045,28
335,November's Children,,,833,143,249,117,250,1159,551,3964,1,1,1,1,1,1,1,10,.21014127,.036074672,.029515641,.062815338,.063067608,.29238144,.13900101,.00075681129,.0012613522,.16498487,1321.3334,1,13.002906,2.3025851,.15465043,.11999424,.039285716,.059870161,.049077183,.067990206,.15381552,.14245088,266,.32487309,364,.076142132,292,.25888324,293.5,.25507614,244.5,.37944162,347,.11928934,268,.31979695,363,.078680202,266,.32487309,.35018626,264,.67005074,.77213991,362,.9187817,.22844911,290,.73604059,.22844911,.12378857,242.5,.61548221,.42883852,345,.87563449,.27315965,266,.67512691,.8198185,361,.91624367,293.5,.74492383,443701,3
1,National Patriotic Front of Liberia (NPFL),"Cote d'Ivoire, Liberia, Libya",437,1117,213,251,169,480,2419,1074,6177,1,1,1,1,1,1,1,9,.18083212,.034482758,.02735956,.040634613,.077707626,.39161405,.17387082,.00048567264,0,.073012792,561.54547,1,13.709429,2.1972246,.24098782,.16090463,.058516484,.060351048,.070889264,.13054121,.32103518,.27766287,314,.20304568,371.5,.057106599,320.5,.18654822,295.5,.25,267.5,.32106599,370,.060913704,330,.16243654,385,.02284264,314,.20304568,.5456863,312,.79187816,1.0353905,369.5,.93781728,.34027734,318.5,.80837566,.34027734,.17880571,265.5,.67385787,.82336998,368,.93401015,.57012355,328,.83248729,1.5979764,383,.97208124,295.5,.75,899351,11
64,Popular Movement for the Liberation of Angola,Angola,540,2082,251,251,114,432,2103,1225,7283,1,1,1,1,1,1,1,8,.28587121,.034463819,.015652889,.034463819,.059316214,.28875464,.16819991,0,0,.11327749,158.32608,1,13.885049,2.0794415,.28413701,.29991356,.068956047,.060351048,.047818791,.11748708,.27909756,.31670114,346,.12182741,393,.002538071,331,.15989847,295.5,.25,242,.3857868,366,.071065992,312,.20812182,390,.010152284,346,.12182741,.64339221,344,.87309647,1.9298863,391,.9923858,.40098408,329,.83502537,.40098408,.1206145,240,.60913706,.74103296,364,.92385787,.49564689,310,.78680205,1.8226454,388,.98477155,295.5,.75,1072013,46
195,Harkat ul-Ansar,"India, Kashmir, Pakistan",750,576,43,271,264,465,880,135,3199,1,1,1,1,1,1,1,8,.18005627,.0134417,.08252579,.084713973,.14535792,.27508596,.042200688,0,0,.1766177,399.875,1,13.056029,2.0794415,.12480493,.082973205,.011813187,.065159895,.11073826,.12646179,.11678832,.034901757,260,.34010151,345.5,.12309644,217,.44923857,297,.24619289,294,.2538071,368,.065989845,246,.37563452,286,.27411169,260,.34010151,.2826049,258,.65482235,.53391671,343.5,.87182742,.068694487,215,.54568529,.068694487,.2793178,292,.74111676,.79763967,366,.92893404,.20740336,244,.61928934,.20086297,284,.7208122,297,.75380713,467909,8
349,Black September,"Jordan, Lebanon, West Bank/Gaza",663,1263,128,272,215,431,2140,344,6161,1,1,1,1,1,1,1,10,.20499919,.020775849,.034896933,.044148676,.069956176,.34734622,.055835091,.00097386789,.019477358,.20159066,2053.6667,1,13.985502,2.3025851,.24036361,.18193604,.035164837,.06540034,.090184562,.11721512,.28400797,.088934854,313,.20558375,377,.043147206,279.5,.29060915,298,.24365482,283,.28172588,365,.073604062,314,.20304568,337,.14467005,313,.20558375,.54427284,311,.78934008,1.1707236,375,.95177662,.20448591,277.5,.70431471,.20448591,.22747472,281,.71319795,.73931766,363,.92131978,.50436723,312,.79187816,.5118286,335,.85025382,298,.75634515,1185295,3
196,Red Army Faction,"Federal Republic of Germany, German Democratic Republic, Germany",260,1355,255,280,294,243,5208,307,10022,1,1,1,1,1,1,1,10,.13520256,.025444023,.029335462,.027938535,.024246657,.51965678,.030632608,.000099780482,.00029934145,.20714428,715.85712,1,13.834679,2.3025851,.39099562,.1951887,.070054948,.067323878,.12332214,.066086486,.69117451,.07936918,379,.038071066,378,.040609136,332,.1573604,299,.24111675,304,.2284264,345,.12436548,387,.017766498,330,.16243654,379,.038071066,.88535994,377,.95685279,1.2560019,376,.95431471,.40737426,330,.83756346,.40737426,.31105843,302,.76649743,.41683105,343,.87055838,1.2274507,385,.97715735,.45677727,328,.83248729,299,.75888324,1019353,14
290,National Liberation Front of Tripura (NLFT),"Bangladesh, India",771,16,30,282,126,14,73,111,1061,1,1,1,1,1,1,1,9,.015080113,.028275212,.11875589,.26578701,.013195099,.068803012,.10461828,0,.0037700282,.38171536,62.411766,1,11.547278,2.1972246,.041393571,.0023048113,.0082417587,.067804761,.052852347,.0038074518,.0096881222,.028697001,213,.45939085,142.5,.63832486,194.5,.50634515,300,.23857868,247,.37309644,185,.53045684,127.5,.67639595,273,.30710658,213,.45939085,.093730479,211,.53553301,.014831019,142.5,.36167511,.047926385,193.5,.49111676,.047926385,.13331077,245,.62182742,.024014957,184.5,.46827412,.017205052,127.5,.32360405,.165154,271,.68781728,300,.76142132,103495,17
284,Abu al-Rish Brigades (Fatah Hawks?),West Bank/Gaza,666,191,350,286,343,3,61,88,1435,1,1,1,1,1,1,1,10,.13310105,.24390244,.23902439,.19930314,.0020905924,.04250871,.061324041,.0006968641,.010452962,.067595817,110.38461,1,11.958323,2.3025851,.055984706,.027513685,.096153848,.068766527,.14387584,.00081588252,.0080955541,.022750776,222,.43654823,270,.31472081,351,.10913706,302.5,.23223351,311,.21065989,128,.67512691,119.5,.69670051,256,.35025382,222,.43654823,.12677026,220,.55837566,.17704529,268,.68020302,.55914116,349,.88578683,.55914116,.36290151,309,.78426397,.0051460625,128,.32487309,.014376824,119.5,.30329949,.1309329,254,.64467007,302.5,.76776648,156111,13
154,Asbat al-Ansar,Lebanon,660,634,101,286,418,1102,2057,169,5885,1,1,1,1,1,1,1,9,.10773152,.017162276,.071028039,.048598129,.18725574,.34953272,.028717076,0,.0066270176,.18334749,367.8125,1,13.496223,2.1972246,.22959583,.091328144,.027747253,.068766527,.17533557,.29970086,.2729927,.043691829,307,.22081219,349,.1142132,263,.33248731,302.5,.23223351,322,.18274112,384,.02538071,308,.21827412,297,.24619289,307,.22081219,.51989055,305,.77411169,.58767915,347,.88071066,.16135216,261,.66243654,.16135216,.44225317,320,.81218272,1.8903203,382,.96954316,.48480535,306,.77664977,.25145069,295,.74873096,302.5,.76776648,726667,16
381,Ansar al-Sunnah Army,Iraq,645,65,73,286,26,4,1126,365,2144,1,1,1,1,1,1,1,9,.030317165,.034048509,.012126866,.13339552,.0018656716,.52518654,.17024253,0,.0004664179,.092350744,714.66669,1,12.62029,2.1972246,.083645441,.0093632955,.020054946,.068766527,.010906041,.0010878433,.14943597,.09436401,238,.39593908,199,.49492386,240.5,.3895939,302.5,.23223351,166.5,.57741117,138,.64974618,266,.32487309,341,.13451776,238,.39593908,.18940447,236,.59898478,.060251016,197,.5,.11662087,238.5,.60532993,.11662087,.02750857,166.5,.42258883,.0068614166,138,.35025382,.26538202,264,.67005074,.54307395,339,.8604061,302.5,.76776648,302637,3
25,Islamic Salvation Front,"Algeria, Germany, United States",615,119,784,286,633,46,6009,405,9263,1,1,1,1,1,1,1,10,.01284681,.084637806,.06833639,.030875526,.0049659936,.64870989,.043722335,.007017165,.0041023428,.094785705,514.61108,1,13.720874,2.3025851,.36138421,.017142033,.21538462,.068766527,.26552013,.012510198,.79747844,.10470527,372,.055837564,233.5,.4073604,378,.040609136,302.5,.23223351,338,.14213198,257,.34771574,392,.005076142,350,.11167513,372,.055837564,.81830865,370,.93908632,.1103057,231.5,.58756346,1.2524762,376,.95431471,1.2524762,.66972786,336,.85279191,.07890629,255,.64720809,1.416235,390,.98984772,.60258889,348,.88324875,302.5,.76776648,909703,18
59,Orange Volunteers (OV),Northern Ireland,200,1167,209,287,154,472,2135,244,5768,1,1,1,1,1,1,1,10,.20232317,.036234397,.026699029,.049757283,.081830792,.37014562,.042302359,.00052011095,.0013869626,.18880028,721,1,13.614035,2.3025851,.22503121,.16810717,.057417583,.069006972,.064597316,.12836552,.28334439,.063081697,304,.2284264,374,.05076142,319,.19035533,305,.22588833,262,.33502537,369,.063451774,313,.20558375,313,.20558375,304,.2284264,.50955456,302,.76649743,1.0817374,372,.94416243,.33388716,317,.80456853,.33388716,.16293538,260,.65989846,.80964714,367,.93147206,.50318885,311,.78934008,.36304122,311,.78934008,305,.77411169,817523,8
352,Red Hand Defenders (RHD),"Northern Ireland, United Kingdom",200,1917,208,294,145,113,3924,326,8720,1,1,1,1,1,1,1,9,.21983945,.023853211,.01662844,.033715595,.012958716,.44999999,.037385322,0,.0020642201,.20355505,1090,1,13.621538,2.1972246,.34019974,.27614519,.057142857,.070690073,.060822148,.030731576,.52076972,.084281281,367,.068527922,386,.020304568,317.5,.19416244,306,.22335026,259,.3426396,307,.22081219,373,.053299494,333,.15482233,367,.068527922,.77033913,365,.92639595,1.7769414,384,.97461927,.33228961,315.5,.8007614,.33228961,.15341318,257,.65228426,.19383502,305,.77411169,.92483044,371,.94162434,.48504686,331,.84010154,306,.77664977,823681,8
7,Mozambique National Resistance Movement,"Mozambique, Rhodesia, South Africa",541,1384,244,295,383,775,1406,911,6289,1,1,1,1,1,1,1,10,.22006679,.0387979,.060899984,.046907298,.12323104,.22356495,.1448561,.0017490857,.00047702336,.13944983,349.38889,1,13.716745,2.3025851,.24535736,.19936618,.06703297,.070930511,.16065437,.21076965,.18659589,.23552224,318,.1928934,379,.038071066,329,.16497461,307,.22081219,319,.19035533,380,.035532996,282,.28426397,382,.030456852,318,.1928934,.55558056,316,.80203044,1.2828832,377,.95685279,.38980126,327,.82994926,.38980126,.40522239,317,.80456853,1.3293995,378,.95939088,.33137399,280,.71065992,1.355453,380,.96446699,307,.7791878,905955,18
85,Rajah Solaiman Movement,Philippines,840,66,17,300,21,4,217,156,955,1,1,1,1,1,1,1,9,.069109946,.017801046,.021989528,.31413612,.0041884817,.22722512,.16335079,.0010471204,0,.18115184,238.75,1,11.705799,2.1972246,.037258115,.0095073469,.0046703299,.072132722,.0088087246,.0010878433,.028798938,.04033092,208,.47208121,200.5,.49111676,167.5,.57487309,308,.21827412,159.5,.59517765,138,.64974618,198,.49746192,295,.25126904,208,.47208121,.084366269,206,.52284265,.061177954,198.5,.50380713,.027158285,167.5,.42512691,.027158285,.02221846,159.5,.40482235,.0068614166,138,.35025382,.051143784,196,.49746192,.23210831,293,.74365485,308,.78172588,121273,4
71,Palestine Liberation Organization (PLO),West Bank/Gaza,666,2031,128,312,283,452,2746,308,6827,1,1,1,1,1,1,1,10,.29749525,.018749084,.041453052,.045700893,.066207707,.40222645,.045114983,.00029295444,.00043943166,.082320198,162.54762,1,13.673155,2.3025851,.26634675,.29256698,.035164837,.075018033,.11870805,.1229263,.36443263,.079627715,336,.14720812,391,.007614213,279.5,.29060915,309,.21573605,300,.23857868,367,.068527922,341,.13451776,331,.15989847,336,.14720812,.60310841,334,.84771574,1.8826125,389,.98730963,.20448591,277.5,.70431471,.20448591,.29942021,298,.75634515,.77534008,365,.92639595,.64719278,339,.8604061,.45826513,329,.83502537,309,.78426397,867313,42
49,Free Aceh Movement (GAM),"Indonesia, Malaysia, Sweden",850,489,104,321,503,298,3960,74,7142,1,1,1,1,1,1,1,9,.068468213,.014561747,.070428453,.044945393,.041725006,.55446655,.010361243,0,.010221226,.18482217,210.05882,1,13.744011,2.1972246,.27863607,.070440792,.028571429,.077182017,.21098994,.081044331,.52554744,.019131334,345,.12436548,329.5,.16370559,265.5,.32614213,310,.21319798,332,.1573604,356,.0964467,376,.04568528,245.5,.37690356,345,.12436548,.63093603,343,.87055838,.45327303,327.5,.8312183,.1661448,263.5,.6687817,.1661448,.53218502,330,.83756346,.51117551,354,.89847714,.9333151,374,.9492386,.11010266,243.5,.6180203,310,.78680205,930997,34
176,Russian National Unity,"Estonia, Latvia, Lithuania, Russia, Ukraine",366,415,165,336,928,174,3462,114,7998,1,1,1,1,1,1,1,9,.05188797,.020630157,.11602901,.042010501,.021755438,.43285823,.014253563,0,.010377594,.29019755,499.875,1,13.793669,2.1972246,.31203184,.059781045,.045329671,.08078865,.38926175,.047321185,.45945588,.029472595,355,.09898477,320.5,.18654822,299,.24111675,311,.21065989,362,.081218272,328.5,.16624366,365,.073604062,274.5,.30329949,355,.09898477,.70655644,353,.89593911,.38467956,318.5,.80837566,.2635951,297,.75380713,.2635951,.98184437,360,.91370559,.29847163,326.5,.82868022,.81594366,363,.92131978,.16961762,272.5,.69162434,311,.78934008,978395,16
172,Action Directe,France,220,339,79,342,914,323,3128,99,6905,1,1,1,1,1,1,1,9,.04909486,.011440985,.13236785,.049529325,.046777699,.45300508,.014337436,0,.0044895005,.23895727,986.42859,1,13.590907,2.1972246,.26938984,.048833188,.021703297,.082231306,.38338926,.087843351,.41512939,.025594622,338,.14213198,306,.22335026,244,.38071066,312,.20812182,360,.086294413,358,.09137056,354,.10152284,264.5,.32868022,338,.14213198,.60999906,336,.85279191,.31423223,304,.7715736,.12620614,242,.61421317,.12620614,.96703202,358,.90862942,.55405939,356,.90355331,.73722464,352,.89340103,.14729951,262.5,.66624367,312,.79187816,798833,7
265,Mahdi Army,Iraq,645,224,1699,344,2384,53,5116,210,11690,1,1,1,1,1,1,1,10,.019161677,.14533789,.20393498,.02942686,.0045337896,.437639,.017964073,.0036783575,.0040205303,.13430282,3896.6667,1,14.140289,2.3025851,.45607054,.032267358,.46675825,.082712188,1,.014413924,.67896485,.054291625,390,.010152284,281.5,.28553298,393,.002538071,313,.20558375,396,-.005076142,268,.31979695,386,.020304568,305,.22588833,390,.010152284,1.0327138,388,.98477155,.20763427,279.5,.70939088,2.714231,391,.9923858,2.714231,2.5223243,394,1,.090913773,266,.67512691,1.2057678,384,.97461927,.31245351,303,.76903552,313,.79441625,1383725,3
404,Al-Badr,Pakistan,770,415,1109,346,1290,100,3445,296,8749,1,1,1,1,1,1,1,10,.047433991,.12675734,.14744543,.039547376,.011429878,.39375928,.033832438,.014858841,.0083438111,.1765916,,1,13.964851,2.3025851,.34133115,.059781045,.30467033,.083193079,.54110736,.027196083,.45719972,.076525338,368,.065989845,320.5,.18654822,387,.017766498,314,.20304568,381,.032994922,302,.23350254,362.5,.079949237,328,.16751269,368,.065989845,.772901,366,.92893404,.38467956,318.5,.80837566,1.7716787,385,.97715735,1.7716787,1.3648483,379,.96192896,.17153542,300,.76142132,.81193703,360.5,.91497463,.44041064,326,.82741117,314,.79695433,1161069,
